"","County","Year","Month","laborforce","emplab","unemp","unemprate"
"508","Calaveras",2009,"Apr",20190,17580,2610,12.9
"509","Calaveras",2009,"May",20530,17830,2700,13.1
"510","Calaveras",2009,"Jun",20860,18040,2820,13.5
"511","Calaveras",2009,"Jul",20810,17860,2950,14.2
"512","Calaveras",2009,"Aug",20700,17810,2900,14
"513","Calaveras",2009,"Sep",20310,17450,2860,14.1
"514","Calaveras",2009,"Oct",20180,17250,2930,14.5
"515","Calaveras",2009,"Nov",19950,16970,2990,15
"516","Calaveras",2009,"Dec",19920,16920,3000,15.1
"517","Calaveras",2010,"Jan",20850,17650,3200,15.3
"518","Calaveras",2010,"Feb",20970,17730,3230,15.4
"519","Calaveras",2010,"Mar",21090,17850,3240,15.4
"520","Calaveras",2010,"Apr",20950,17910,3040,14.5
"521","Calaveras",2010,"May",21230,18310,2920,13.8
"522","Calaveras",2010,"Jun",21270,18330,2940,13.8
"523","Calaveras",2010,"Jul",21290,18280,3010,14.1
"524","Calaveras",2010,"Aug",21180,18220,2960,14
"525","Calaveras",2010,"Sep",21110,18250,2860,13.5
"526","Calaveras",2010,"Oct",20780,17940,2850,13.7
"527","Calaveras",2010,"Nov",20750,17670,3080,14.9
"528","Calaveras",2010,"Dec",20670,17580,3090,15
"529","Calaveras",2011,"Jan",20530,17330,3190,15.5
"530","Calaveras",2011,"Feb",20580,17460,3120,15.1
"531","Calaveras",2011,"Mar",20590,17530,3060,14.8
"532","Calaveras",2011,"Apr",20440,17600,2840,13.9
"533","Calaveras",2011,"May",20620,17830,2800,13.6
"534","Calaveras",2011,"Jun",20930,17970,2960,14.1
"535","Calaveras",2011,"Jul",21050,18100,2950,14
"536","Calaveras",2011,"Aug",20990,18090,2890,13.8
"537","Calaveras",2011,"Sep",20880,18090,2790,13.4
"538","Calaveras",2011,"Oct",20690,17910,2770,13.4
"539","Calaveras",2011,"Nov",20350,17650,2700,13.3
"540","Calaveras",2011,"Dec",20390,17670,2720,13.3
"541","Calaveras",2012,"Jan",20090,17240,2850,14.2
"542","Calaveras",2012,"Feb",20120,17290,2830,14.1
"543","Calaveras",2012,"Mar",20120,17330,2790,13.9
"544","Calaveras",2012,"Apr",20030,17490,2540,12.7
"545","Calaveras",2012,"May",20270,17810,2460,12.2
"546","Calaveras",2012,"Jun",20600,18070,2530,12.3
"547","Calaveras",2012,"Jul",20660,18100,2560,12.4
"548","Calaveras",2012,"Aug",20540,18100,2440,11.9
"549","Calaveras",2012,"Sep",20380,18120,2260,11.1
"550","Calaveras",2012,"Oct",20280,18000,2280,11.3
"551","Calaveras",2012,"Nov",19850,17650,2200,11.1
"552","Calaveras",2012,"Dec",19850,17600,2260,11.4
"553","Calaveras",2013,"Jan",19980,17520,2460,12.3
"554","Calaveras",2013,"Feb",19920,17600,2320,11.6
"555","Calaveras",2013,"Mar",19960,17780,2180,10.9
"556","Calaveras",2013,"Apr",20120,18120,2000,10
"557","Calaveras",2013,"May",20510,18570,1940,9.5
"558","Calaveras",2013,"Jun",20880,18850,2020,9.7
"559","Calaveras",2013,"Jul",20850,18810,2040,9.8
"560","Calaveras",2013,"Aug",20680,18750,1930,9.3
"561","Calaveras",2013,"Sep",20480,18660,1830,8.9
"562","Calaveras",2013,"Oct",20240,18380,1860,9.2
"563","Calaveras",2013,"Nov",20050,18220,1830,9.1
"564","Calaveras",2013,"Dec",19990,18210,1780,8.9
"565","Calaveras",2014,"Jan",19930,18020,1910,9.6
"566","Calaveras",2014,"Feb",20150,18240,1920,9.5
"567","Calaveras",2014,"Mar",20220,18340,1880,9.3
"568","Calaveras",2014,"Apr",20130,18530,1600,7.9
"569","Calaveras",2014,"May",20300,18720,1590,7.8
"570","Calaveras",2014,"Jun",20680,19100,1580,7.6
"571","Calaveras",2014,"Jul",20750,19060,1680,8.1
"572","Calaveras",2014,"Aug",20510,18890,1610,7.9
"573","Calaveras",2014,"Sep",20450,19000,1450,7.1
"574","Calaveras",2014,"Oct",20540,19080,1460,7.1
"575","Calaveras",2014,"Nov",20310,18850,1460,7.2
"576","Calaveras",2014,"Dec",20390,19000,1400,6.8
"577","Calaveras",2015,"Jan",20520,18990,1530,7.4
"578","Calaveras",2015,"Feb",20510,19050,1460,7.1
"579","Calaveras",2015,"Mar",20520,19100,1420,6.9
"580","Calaveras",2015,"Apr",20680,19360,1320,6.4
"581","Calaveras",2015,"May",20880,19560,1310,6.3
"582","Calaveras",2015,"Jun",20970,19640,1320,6.3
"583","Calaveras",2015,"Jul",20960,19550,1410,6.7
"584","Calaveras",2015,"Aug",20820,19550,1270,6.1
"585","Calaveras",2015,"Sep",20420,19250,1170,5.7
"586","Calaveras",2015,"Oct",20500,19260,1240,6
"587","Calaveras",2015,"Nov",20300,19050,1250,6.1
"588","Calaveras",2015,"Dec",20300,19030,1270,6.2
"589","Calaveras",2016,"Jan",20270,18990,1280,6.3
"590","Calaveras",2016,"Feb",20300,19070,1230,6.1
"591","Calaveras",2016,"Mar",20450,19170,1270,6.2
"592","Calaveras",2016,"Apr",20540,19360,1180,5.7
"593","Calaveras",2016,"May",20520,19450,1070,5.2
"594","Calaveras",2016,"Jun",20850,19600,1250,6
"595","Calaveras",2016,"Jul",21020,19750,1280,6.1
"596","Calaveras",2016,"Aug",21030,19840,1190,5.7
"597","Calaveras",2016,"Sep",20990,19850,1140,5.4
"598","Calaveras",2016,"Oct",20970,19820,1150,5.5
"599","Calaveras",2016,"Nov",20630,19530,1110,5.4
"600","Calaveras",2016,"Dec",20450,19330,1110,5.4
"601","Colusa",2007,"Jan",9770,7910,1850,19
"602","Colusa",2007,"Feb",9760,7960,1800,18.4
"603","Colusa",2007,"Mar",10140,8590,1540,15.2
"604","Colusa",2007,"Apr",10030,8870,1160,11.5
"605","Colusa",2007,"May",9990,9030,970,9.7
"606","Colusa",2007,"Jun",10460,9510,950,9.1
"607","Colusa",2007,"Jul",10930,10020,900,8.3
"608","Colusa",2007,"Aug",10890,10110,790,7.2
"609","Colusa",2007,"Sep",10760,10030,740,6.8
"610","Colusa",2007,"Oct",10550,9710,840,8
"611","Colusa",2007,"Nov",10000,8730,1280,12.8
"612","Colusa",2007,"Dec",9510,7880,1630,17.2
"613","Colusa",2008,"Jan",9800,7810,1990,20.3
"614","Colusa",2008,"Feb",9960,8040,1920,19.3
"615","Colusa",2008,"Mar",10240,8490,1750,17.1
"616","Colusa",2008,"Apr",10390,9190,1200,11.5
"617","Colusa",2008,"May",10370,9300,1080,10.4
"618","Colusa",2008,"Jun",10530,9410,1120,10.6
"619","Colusa",2008,"Jul",10990,9900,1100,10
"620","Colusa",2008,"Aug",11030,10040,980,8.9
"621","Colusa",2008,"Sep",10760,9850,910,8.4
"622","Colusa",2008,"Oct",10650,9430,1210,11.4
"623","Colusa",2008,"Nov",10650,8760,1890,17.8
"624","Colusa",2008,"Dec",10690,8520,2180,20.3
"625","Colusa",2009,"Jan",10950,8330,2620,23.9
"626","Colusa",2009,"Feb",11050,8420,2630,23.8
"627","Colusa",2009,"Mar",11130,8580,2550,22.9
"628","Colusa",2009,"Apr",11470,9600,1880,16.3
"629","Colusa",2009,"May",11540,9760,1780,15.4
"630","Colusa",2009,"Jun",11800,9950,1850,15.7
"631","Colusa",2009,"Jul",11670,9950,1720,14.7
"632","Colusa",2009,"Aug",11830,10230,1600,13.5
"633","Colusa",2009,"Sep",11800,10280,1520,12.9
"634","Colusa",2009,"Oct",11950,10140,1810,15.1
"635","Colusa",2009,"Nov",11690,9460,2230,19.1
"636","Colusa",2009,"Dec",11630,8990,2640,22.7
"637","Colusa",2010,"Jan",11400,8320,3080,27
"638","Colusa",2010,"Feb",11520,8340,3180,27.6
"639","Colusa",2010,"Mar",11710,8670,3040,26
"640","Colusa",2010,"Apr",11630,9180,2440,21
"641","Colusa",2010,"May",11700,9580,2120,18.1
"642","Colusa",2010,"Jun",11640,9500,2140,18.4
"643","Colusa",2010,"Jul",11540,9530,2010,17.4
"644","Colusa",2010,"Aug",11770,9900,1870,15.9
"645","Colusa",2010,"Sep",11480,9680,1800,15.7
"646","Colusa",2010,"Oct",11560,9750,1810,15.6
"647","Colusa",2010,"Nov",11350,8930,2420,21.3
"648","Colusa",2010,"Dec",10930,8040,2900,26.5
"649","Colusa",2011,"Jan",10830,7550,3280,30.3
"650","Colusa",2011,"Feb",11150,7940,3200,28.7
"651","Colusa",2011,"Mar",10940,7830,3110,28.5
"652","Colusa",2011,"Apr",10700,8260,2440,22.8
"653","Colusa",2011,"May",10720,8610,2120,19.7
"654","Colusa",2011,"Jun",11050,8820,2230,20.2
"655","Colusa",2011,"Jul",11500,9370,2130,18.5
"656","Colusa",2011,"Aug",12320,10380,1940,15.8
"657","Colusa",2011,"Sep",12440,10620,1820,14.6
"658","Colusa",2011,"Oct",12320,10560,1760,14.3
"659","Colusa",2011,"Nov",11380,9130,2250,19.8
"660","Colusa",2011,"Dec",11170,8460,2710,24.3
"661","Colusa",2012,"Jan",10920,7810,3110,28.5
"662","Colusa",2012,"Feb",10970,7830,3140,28.6
"663","Colusa",2012,"Mar",10970,8030,2940,26.8
"664","Colusa",2012,"Apr",10970,8350,2620,23.9
"665","Colusa",2012,"May",10980,8780,2200,20
"666","Colusa",2012,"Jun",11420,9330,2090,18.3
"667","Colusa",2012,"Jul",11660,9590,2070,17.7
"668","Colusa",2012,"Aug",11990,10140,1860,15.5
"669","Colusa",2012,"Sep",11770,10090,1670,14.2
"670","Colusa",2012,"Oct",12020,10350,1670,13.9
"671","Colusa",2012,"Nov",10990,8900,2090,19
"672","Colusa",2012,"Dec",10840,8180,2660,24.6
"673","Colusa",2013,"Jan",11250,8090,3160,28.1
"674","Colusa",2013,"Feb",11240,8340,2900,25.8
"675","Colusa",2013,"Mar",11040,8400,2640,23.9
"676","Colusa",2013,"Apr",11440,9170,2270,19.8
"677","Colusa",2013,"May",11280,9380,1910,16.9
"678","Colusa",2013,"Jun",11440,9490,1950,17
"679","Colusa",2013,"Jul",11690,9960,1730,14.8
"680","Colusa",2013,"Aug",11770,10170,1600,13.6
"681","Colusa",2013,"Sep",11580,10100,1490,12.8
"682","Colusa",2013,"Oct",11310,9730,1580,14
"683","Colusa",2013,"Nov",10980,8840,2140,19.5
"684","Colusa",2013,"Dec",10820,8490,2330,21.5
"685","Colusa",2014,"Jan",10990,8190,2800,25.5
"686","Colusa",2014,"Feb",10990,8350,2640,24
"687","Colusa",2014,"Mar",11130,8430,2700,24.3
"688","Colusa",2014,"Apr",11010,8840,2170,19.7
"689","Colusa",2014,"May",10940,9200,1750,16
"690","Colusa",2014,"Jun",10990,9290,1700,15.5
"691","Colusa",2014,"Jul",11560,9990,1570,13.6
"692","Colusa",2014,"Aug",11690,10310,1390,11.9
"693","Colusa",2014,"Sep",11400,10150,1240,10.9
"694","Colusa",2014,"Oct",11660,10390,1260,10.8
"695","Colusa",2014,"Nov",10880,9060,1820,16.7
"696","Colusa",2014,"Dec",10570,8370,2200,20.8
"697","Colusa",2015,"Jan",10830,8280,2540,23.5
"698","Colusa",2015,"Feb",10970,8470,2510,22.8
"699","Colusa",2015,"Mar",10860,8540,2320,21.4
"700","Colusa",2015,"Apr",10840,9090,1760,16.2
"701","Colusa",2015,"May",11200,9690,1500,13.4
"702","Colusa",2015,"Jun",11260,9840,1430,12.7
"703","Colusa",2015,"Jul",11640,10310,1330,11.4
"704","Colusa",2015,"Aug",11740,10590,1140,9.7
"705","Colusa",2015,"Sep",11570,10530,1040,9
"706","Colusa",2015,"Oct",11680,10450,1230,10.5
"707","Colusa",2015,"Nov",10960,9230,1730,15.8
"708","Colusa",2015,"Dec",10790,8690,2100,19.4
"709","Colusa",2016,"Jan",10900,8460,2440,22.3
"710","Colusa",2016,"Feb",11060,8700,2360,21.4
"711","Colusa",2016,"Mar",11050,8790,2250,20.4
"712","Colusa",2016,"Apr",10960,9190,1770,16.1
"713","Colusa",2016,"May",10750,9410,1350,12.5
"714","Colusa",2016,"Jun",10950,9460,1490,13.6
"715","Colusa",2016,"Jul",11470,10060,1420,12.3
"716","Colusa",2016,"Aug",11650,10480,1160,10
"717","Colusa",2016,"Sep",11520,10450,1080,9.3
"718","Colusa",2016,"Oct",11580,10350,1230,10.6
"719","Colusa",2016,"Nov",10990,9300,1680,15.3
"720","Colusa",2016,"Dec",10680,8600,2090,19.5
"721","Contra Costa",2007,"Jan",512800,489000,23900,4.7
"722","Contra Costa",2007,"Feb",514100,490800,23300,4.5
"723","Contra Costa",2007,"Mar",515300,492400,23000,4.5
"724","Contra Costa",2007,"Apr",509600,487300,22400,4.4
"725","Contra Costa",2007,"May",510000,488300,21800,4.3
"726","Contra Costa",2007,"Jun",513700,489500,24200,4.7
"727","Contra Costa",2007,"Jul",517000,490800,26200,5.1
"728","Contra Costa",2007,"Aug",515100,489900,25200,4.9
"729","Contra Costa",2007,"Sep",516300,491600,24700,4.8
"730","Contra Costa",2007,"Oct",516700,492200,24600,4.8
"731","Contra Costa",2007,"Nov",520100,495200,25000,4.8
"732","Contra Costa",2007,"Dec",520200,494700,25500,4.9
"733","Contra Costa",2008,"Jan",521300,493500,27800,5.3
"734","Contra Costa",2008,"Feb",520000,493200,26800,5.2
"735","Contra Costa",2008,"Mar",521400,492900,28500,5.5
"736","Contra Costa",2008,"Apr",519900,493400,26500,5.1
"737","Contra Costa",2008,"May",520300,491100,29200,5.6
"738","Contra Costa",2008,"Jun",524800,492700,32200,6.1
"739","Contra Costa",2008,"Jul",530100,495600,34600,6.5
"740","Contra Costa",2008,"Aug",528300,493100,35200,6.7
"741","Contra Costa",2008,"Sep",525500,490900,34600,6.6
"742","Contra Costa",2008,"Oct",528000,492000,36000,6.8
"743","Contra Costa",2008,"Nov",526900,489500,37400,7.1
"744","Contra Costa",2008,"Dec",527800,488000,39800,7.5
"745","Contra Costa",2009,"Jan",526200,480600,45600,8.7
"746","Contra Costa",2009,"Feb",527100,479300,47900,9.1
"747","Contra Costa",2009,"Mar",524900,475700,49200,9.4
"748","Contra Costa",2009,"Apr",523600,475400,48200,9.2
"749","Contra Costa",2009,"May",520300,469900,50400,9.7
"750","Contra Costa",2009,"Jun",524600,469600,55000,10.5
"751","Contra Costa",2009,"Jul",529800,472200,57600,10.9
"752","Contra Costa",2009,"Aug",524500,467100,57500,11
"753","Contra Costa",2009,"Sep",524400,466900,57500,11
"754","Contra Costa",2009,"Oct",525700,467400,58300,11.1
"755","Contra Costa",2009,"Nov",526400,468800,57500,10.9
"756","Contra Costa",2009,"Dec",524400,467700,56700,10.8
"757","Contra Costa",2010,"Jan",523900,464700,59200,11.3
"758","Contra Costa",2010,"Feb",524800,466400,58400,11.1
"759","Contra Costa",2010,"Mar",527900,468500,59300,11.2
"760","Contra Costa",2010,"Apr",526800,470100,56700,10.8
"761","Contra Costa",2010,"May",524400,469100,55300,10.5
"762","Contra Costa",2010,"Jun",525100,467300,57700,11
"763","Contra Costa",2010,"Jul",527100,467300,59800,11.3
"764","Contra Costa",2010,"Aug",524900,466200,58700,11.2
"765","Contra Costa",2010,"Sep",527300,470400,56900,10.8
"766","Contra Costa",2010,"Oct",524400,467900,56600,10.8
"767","Contra Costa",2010,"Nov",525500,467700,57800,11
"768","Contra Costa",2010,"Dec",524500,469300,55300,10.5
"769","Contra Costa",2011,"Jan",524300,466300,58000,11.1
"770","Contra Costa",2011,"Feb",524200,467500,56600,10.8
"771","Contra Costa",2011,"Mar",526900,470500,56400,10.7
"772","Contra Costa",2011,"Apr",526300,473000,53200,10.1
"773","Contra Costa",2011,"May",526400,473700,52700,10
"774","Contra Costa",2011,"Jun",529400,472600,56700,10.7
"775","Contra Costa",2011,"Jul",532700,475500,57200,10.7
"776","Contra Costa",2011,"Aug",532800,477000,55800,10.5
"777","Contra Costa",2011,"Sep",532100,478200,53900,10.1
"778","Contra Costa",2011,"Oct",533700,480600,53000,9.9
"779","Contra Costa",2011,"Nov",532700,481600,51100,9.6
"780","Contra Costa",2011,"Dec",533400,483500,49900,9.3
"781","Contra Costa",2012,"Jan",531200,479600,51600,9.7
"782","Contra Costa",2012,"Feb",533300,482100,51300,9.6
"783","Contra Costa",2012,"Mar",535000,484000,51000,9.5
"784","Contra Costa",2012,"Apr",532700,485300,47400,8.9
"785","Contra Costa",2012,"May",533700,486600,47100,8.8
"786","Contra Costa",2012,"Jun",536500,486400,50100,9.3
"787","Contra Costa",2012,"Jul",540000,488900,51100,9.5
"788","Contra Costa",2012,"Aug",538000,489100,48900,9.1
"789","Contra Costa",2012,"Sep",537800,492900,44800,8.3
"790","Contra Costa",2012,"Oct",540500,495100,45400,8.4
"791","Contra Costa",2012,"Nov",539500,495700,43800,8.1
"792","Contra Costa",2012,"Dec",541100,497700,43500,8
"793","Contra Costa",2013,"Jan",540300,493800,46400,8.6
"794","Contra Costa",2013,"Feb",539400,495500,43800,8.1
"795","Contra Costa",2013,"Mar",538700,496500,42200,7.8
"796","Contra Costa",2013,"Apr",537400,498600,38800,7.2
"797","Contra Costa",2013,"May",538300,499800,38500,7.2
"798","Contra Costa",2013,"Jun",539700,497800,42000,7.8
"799","Contra Costa",2013,"Jul",543800,501200,42700,7.8
"800","Contra Costa",2013,"Aug",540900,500200,40800,7.5
"801","Contra Costa",2013,"Sep",539900,501300,38600,7.1
"802","Contra Costa",2013,"Oct",537900,498900,39000,7.3
"803","Contra Costa",2013,"Nov",538800,501500,37300,6.9
"804","Contra Costa",2013,"Dec",536600,501700,34900,6.5
"805","Contra Costa",2014,"Jan",536600,499600,37000,6.9
"806","Contra Costa",2014,"Feb",539600,502300,37300,6.9
"807","Contra Costa",2014,"Mar",541500,504500,37100,6.8
"808","Contra Costa",2014,"Apr",537700,506000,31700,5.9
"809","Contra Costa",2014,"May",539900,508000,31900,5.9
"810","Contra Costa",2014,"Jun",542900,509600,33300,6.1
"811","Contra Costa",2014,"Jul",547000,511100,35900,6.6
"812","Contra Costa",2014,"Aug",544600,510000,34600,6.4
"813","Contra Costa",2014,"Sep",543600,512100,31500,5.8
"814","Contra Costa",2014,"Oct",546900,515400,31500,5.8
"815","Contra Costa",2014,"Nov",547600,516600,30900,5.7
"816","Contra Costa",2014,"Dec",545500,517200,28300,5.2
"817","Contra Costa",2015,"Jan",547100,516000,31100,5.7
"818","Contra Costa",2015,"Feb",547300,517600,29700,5.4
"819","Contra Costa",2015,"Mar",548500,519700,28900,5.3
"820","Contra Costa",2015,"Apr",547800,521300,26600,4.8
"821","Contra Costa",2015,"May",550800,523900,26900,4.9
"822","Contra Costa",2015,"Jun",550900,523200,27700,5
"823","Contra Costa",2015,"Jul",553600,524000,29600,5.3
"824","Contra Costa",2015,"Aug",551500,523900,27600,5
"825","Contra Costa",2015,"Sep",548200,523000,25200,4.6
"826","Contra Costa",2015,"Oct",550700,524500,26200,4.8
"827","Contra Costa",2015,"Nov",551000,525000,25900,4.7
"828","Contra Costa",2015,"Dec",551800,526900,24900,4.5
"829","Contra Costa",2016,"Jan",549900,525000,25000,4.5
"830","Contra Costa",2016,"Feb",551100,526600,24600,4.5
"831","Contra Costa",2016,"Mar",550900,526100,24800,4.5
"832","Contra Costa",2016,"Apr",549600,526000,23600,4.3
"833","Contra Costa",2016,"May",548600,526800,21700,4
"834","Contra Costa",2016,"Jun",554000,527000,27000,4.9
"835","Contra Costa",2016,"Jul",563100,535200,28000,5
"836","Contra Costa",2016,"Aug",561500,534900,26600,4.7
"837","Contra Costa",2016,"Sep",562200,537200,25000,4.4
"838","Contra Costa",2016,"Oct",564900,539800,25100,4.4
"839","Contra Costa",2016,"Nov",560500,537400,23100,4.1
"840","Contra Costa",2016,"Dec",556500,534500,22100,4
"841","Del Norte",2007,"Jan",11040,10200,830,7.5
"842","Del Norte",2007,"Feb",11070,10240,830,7.5
"843","Del Norte",2007,"Mar",11140,10340,800,7.2
"844","Del Norte",2007,"Apr",10820,10010,810,7.5
"845","Del Norte",2007,"May",10960,10210,750,6.8
"846","Del Norte",2007,"Jun",11260,10430,830,7.4
"847","Del Norte",2007,"Jul",11100,10220,880,7.9
"848","Del Norte",2007,"Aug",11000,10180,830,7.5
"849","Del Norte",2007,"Sep",11250,10450,800,7.1
"850","Del Norte",2007,"Oct",11000,10200,810,7.3
"851","Del Norte",2007,"Nov",10970,10050,920,8.3
"852","Del Norte",2007,"Dec",10950,10060,890,8.2
"853","Del Norte",2008,"Jan",11240,10230,1010,9
"854","Del Norte",2008,"Feb",11190,10280,920,8.2
"855","Del Norte",2008,"Mar",11280,10320,960,8.5
"856","Del Norte",2008,"Apr",11210,10360,850,7.6
"857","Del Norte",2008,"May",11350,10460,890,7.8
"858","Del Norte",2008,"Jun",11550,10590,960,8.3
"859","Del Norte",2008,"Jul",11290,10260,1040,9.2
"860","Del Norte",2008,"Aug",11400,10380,1030,9
"861","Del Norte",2008,"Sep",11480,10530,950,8.2
"862","Del Norte",2008,"Oct",11610,10590,1020,8.8
"863","Del Norte",2008,"Nov",11460,10290,1170,10.2
"864","Del Norte",2008,"Dec",11450,10270,1170,10.2
"865","Del Norte",2009,"Jan",11590,10220,1380,11.9
"866","Del Norte",2009,"Feb",11660,10290,1380,11.8
"867","Del Norte",2009,"Mar",11600,10180,1420,12.2
"868","Del Norte",2009,"Apr",11640,10340,1310,11.2
"869","Del Norte",2009,"May",11660,10290,1370,11.7
"870","Del Norte",2009,"Jun",11830,10390,1440,12.2
"871","Del Norte",2009,"Jul",11600,10120,1480,12.8
"872","Del Norte",2009,"Aug",11690,10270,1420,12.2
"873","Del Norte",2009,"Sep",12060,10690,1380,11.4
"874","Del Norte",2009,"Oct",11720,10310,1410,12
"875","Del Norte",2009,"Nov",11690,10180,1510,12.9
"876","Del Norte",2009,"Dec",11550,10140,1420,12.3
"877","Del Norte",2010,"Jan",10890,9420,1470,13.5
"878","Del Norte",2010,"Feb",11030,9560,1460,13.3
"879","Del Norte",2010,"Mar",11040,9570,1470,13.3
"880","Del Norte",2010,"Apr",11070,9630,1440,13
"881","Del Norte",2010,"May",11010,9630,1380,12.5
"882","Del Norte",2010,"Jun",11190,9750,1440,12.9
"883","Del Norte",2010,"Jul",10760,9300,1470,13.6
"884","Del Norte",2010,"Aug",10750,9300,1450,13.5
"885","Del Norte",2010,"Sep",11010,9650,1360,12.3
"886","Del Norte",2010,"Oct",10860,9460,1390,12.8
"887","Del Norte",2010,"Nov",10830,9320,1510,13.9
"888","Del Norte",2010,"Dec",10750,9280,1470,13.7
"889","Del Norte",2011,"Jan",10760,9260,1500,13.9
"890","Del Norte",2011,"Feb",10790,9300,1490,13.8
"891","Del Norte",2011,"Mar",10840,9330,1510,13.9
"892","Del Norte",2011,"Apr",10810,9380,1420,13.2
"893","Del Norte",2011,"May",10780,9400,1390,12.9
"894","Del Norte",2011,"Jun",10930,9460,1470,13.5
"895","Del Norte",2011,"Jul",10890,9380,1510,13.9
"896","Del Norte",2011,"Aug",10930,9470,1460,13.3
"897","Del Norte",2011,"Sep",11180,9810,1360,12.2
"898","Del Norte",2011,"Oct",11070,9680,1390,12.6
"899","Del Norte",2011,"Nov",10890,9460,1430,13.1
"900","Del Norte",2011,"Dec",10870,9420,1450,13.4
"901","Del Norte",2012,"Jan",10690,9150,1540,14.4
"902","Del Norte",2012,"Feb",10760,9250,1510,14
"903","Del Norte",2012,"Mar",10790,9260,1530,14.2
"904","Del Norte",2012,"Apr",10410,8970,1440,13.8
"905","Del Norte",2012,"May",10510,9110,1400,13.3
"906","Del Norte",2012,"Jun",10570,9130,1440,13.7
"907","Del Norte",2012,"Jul",10330,8860,1460,14.2
